enzyme	enzyme_name	ec	module	module_name
ec:7.1.1.3	 cyoB; cytochrome o ubiquinol oxidase subunit I	7.1.1.3	M00417	Cytochrome o ubiquinol oxidase
ec:4.1.99.11	 benzylsuccinate synthase	4.1.99.11	M00418	Toluene degradation, anaerobic, toluene => benzoyl-CoA
ec:2.8.3.15	 benzylsuccinate CoA-transferase subunit	2.8.3.15	M00418	Toluene degradation, anaerobic, toluene => benzoyl-CoA
ec:1.3.8.3	 bbsG; (R)-benzylsuccinyl-CoA dehydro genase	1.3.8.3	M00418	Toluene degradation, anaerobic, toluene => benzoyl-CoA
ec:4.2.1.-	 bbsH; E-phenylitaconyl-CoA hydratase	4.2.1.-	M00418	Toluene degradation, anaerobic, toluene => benzoyl-CoA
ec:1.1.1.35	 2-[hydroxy(phenyl)methyl]-succinyl-CoA dehydrogenase	1.1.1.35	M00418	Toluene degradation, anaerobic, toluene => benzoyl-CoA
ec:2.3.1.-	 benzoylsuccinyl-CoA thiolase	2.3.1.-	M00418	Toluene degradation, anaerobic, toluene => benzoyl-CoA
ec:1.14.15.25	 cymAa; p-cymene methyl-monooxygenase	1.14.15.25	M00419	Cymene degradation, p-cymene => p-cumate
ec:1.18.1.3	 cymAb; p-cymene methyl-monooxygenase electron transfer component	1.18.1.3	M00419	Cymene degradation, p-cymene => p-cumate
ec:1.2.7.4	 cdhA; anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit alpha	1.2.7.4	M00422	Acetyl-CoA pathway, CO2 => acetyl-CoA
ec:2.3.1.169	 cdhC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta	2.3.1.169	M00422	Acetyl-CoA pathway, CO2 => acetyl-CoA
ec:2.1.1.245	 cdhE; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit gamma	2.1.1.245	M00422	Acetyl-CoA pathway, CO2 => acetyl-CoA
ec:2.1.1.245	 cdhD; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit delta	2.1.1.245	M00422	Acetyl-CoA pathway, CO2 => acetyl-CoA
ec:2.3.3.13	 2-isopropylmalate synthase	2.3.3.13	M00432	Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate
ec:4.2.1.33	 3-isopropylmalate dehydratase	4.2.1.33	M00432	Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate
ec:1.1.1.85	 3-isopropylmalate dehydrogenase	1.1.1.85	M00432	Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate
ec:2.3.3.14	 homocitrate synthase	2.3.3.14	M00433	Lysine biosynthesis, 2-oxoglutarate => 2-oxoadipate
ec:4.2.1.-	 homoaconitase	4.2.1.-	M00433	Lysine biosynthesis, 2-oxoglutarate => 2-oxoadipate
ec:4.2.1.36	 homoaconitase	4.2.1.36	M00433	Lysine biosynthesis, 2-oxoglutarate => 2-oxoadipate
ec:4.2.1.114	 homoaconitase	4.2.1.114	M00433	Lysine biosynthesis, 2-oxoglutarate => 2-oxoadipate
ec:1.1.1.87	 homoisocitrate dehydrogenase	1.1.1.87	M00433	Lysine biosynthesis, 2-oxoglutarate => 2-oxoadipate
ec:2.7.2.4	 aspartate kinase	2.7.2.4	M00525	Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine
ec:1.2.1.11	 aspartate-semialdehyde dehydrogenase	1.2.1.11	M00525	Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine
ec:4.3.3.7	 4-hydroxy-tetrahydrodipicolinate synthase	4.3.3.7	M00525	Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine
ec:1.17.1.8	 4-hydroxy-tetrahydrodipicolinate reductase	1.17.1.8	M00525	Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine
ec:2.3.1.89	 tetrahydrodipicolinate N-acetyltransferase	2.3.1.89	M00525	Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine
ec:2.6.1.-	 aminotransferase	2.6.1.-	M00525	Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine
ec:3.5.1.47	 N-acetyldiaminopimelate deacetylase	3.5.1.47	M00525	Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine
ec:5.1.1.7	 diaminopimelate epimerase	5.1.1.7	M00525	Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine
ec:4.1.1.20	 diaminopimelate decarboxylase	4.1.1.20	M00525	Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine
ec:2.7.2.4	 aspartate kinase	2.7.2.4	M00526	Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine
ec:1.2.1.11	 aspartate-semialdehyde dehydrogenase	1.2.1.11	M00526	Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine
ec:4.3.3.7	 4-hydroxy-tetrahydrodipicolinate synthase	4.3.3.7	M00526	Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine
ec:1.17.1.8	 4-hydroxy-tetrahydrodipicolinate reductase	1.17.1.8	M00526	Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine
ec:1.4.1.16	 diaminopimelate dehydrogenase	1.4.1.16	M00526	Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine
ec:4.1.1.20	 diaminopimelate decarboxylase	4.1.1.20	M00526	Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine
ec:2.7.2.4	 aspartate kinase	2.7.2.4	M00527	Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine
ec:1.2.1.11	 aspartate-semialdehyde dehydrogenase	1.2.1.11	M00527	Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine
ec:4.3.3.7	 4-hydroxy-tetrahydrodipicolinate synthase	4.3.3.7	M00527	Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine
ec:1.17.1.8	 4-hydroxy-tetrahydrodipicolinate reductase	1.17.1.8	M00527	Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine
ec:2.6.1.83	 LL-diaminopimelate aminotransferase	2.6.1.83	M00527	Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine
ec:5.1.1.7	 diaminopimelate epimerase	5.1.1.7	M00527	Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine
ec:4.1.1.20	 diaminopimelate decarboxylase	4.1.1.20	M00527	Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine
ec:1.14.99.39	 ammonia monooxygenase	1.14.99.39	M00528	Nitrification, ammonia => nitrite
ec:1.7.2.6	 hydroxylamine oxidase	1.7.2.6	M00528	Nitrification, ammonia => nitrite
ec:1.7.99.-	 nitrate reductase 1	1.7.99.-	M00529	Denitrification, nitrate => nitrogen
ec:1.9.6.1	 nitrate reductase (cytochrome)	1.9.6.1	M00529	Denitrification, nitrate => nitrogen
ec:1.7.2.1	 nitrite reductase (NO-forming)	1.7.2.1	M00529	Denitrification, nitrate => nitrogen
ec:1.7.2.5	 nitric oxide reductase	1.7.2.5	M00529	Denitrification, nitrate => nitrogen
ec:1.7.2.4	 nitrous-oxide reductase	1.7.2.4	M00529	Denitrification, nitrate => nitrogen
ec:1.7.99.-	 respiratory nitrate reductase 1	1.7.99.-	M00530	Dissimilatory nitrate reduction, nitrate => ammonia
ec:1.7.5.1	 respiratory nitrate reductase 1	1.7.5.1	M00530	Dissimilatory nitrate reduction, nitrate => ammonia
ec:1.9.6.1	 dissimilatory nitrate reductase	1.9.6.1	M00530	Dissimilatory nitrate reduction, nitrate => ammonia
ec:1.7.1.15	 respiratory nitrite reductase	1.7.1.15	M00530	Dissimilatory nitrate reduction, nitrate => ammonia
ec:1.7.2.2	 respiratory nitrite reductase	1.7.2.2	M00530	Dissimilatory nitrate reduction, nitrate => ammonia
ec:1.7.7.2	 assimilatory nitrate reductase	1.7.7.2	M00531	Assimilatory nitrate reduction, nitrate => ammonia
ec:1.7.1.1	 nitrate reductase (NAD(P)H)	1.7.1.1	M00531	Assimilatory nitrate reduction, nitrate => ammonia
ec:1.7.1.2	 nitrate reductase (NAD(P)H)	1.7.1.2	M00531	Assimilatory nitrate reduction, nitrate => ammonia
ec:1.7.1.3	 nitrate reductase (NAD(P)H)	1.7.1.3	M00531	Assimilatory nitrate reduction, nitrate => ammonia
ec:1.7.99.-	 assimilatory nitrate reductase	1.7.99.-	M00531	Assimilatory nitrate reduction, nitrate => ammonia
ec:1.7.7.1	 assimilatory nitrite reductase	1.7.7.1	M00531	Assimilatory nitrate reduction, nitrate => ammonia
ec:1.7.1.4	 assimilatory nitrite reductase	1.7.1.4	M00531	Assimilatory nitrate reduction, nitrate => ammonia
ec:4.1.1.39	 ribulose-bisphosphate carboxylase	4.1.1.39	M00532	Photorespiration
ec:3.1.3.18	 phosphoglycolate phosphatase	3.1.3.18	M00532	Photorespiration
ec:1.1.3.15	 (S)-2-hydroxy-acid oxidase	1.1.3.15	M00532	Photorespiration
ec:1.11.1.6	 catalase	1.11.1.6	M00532	Photorespiration
ec:2.6.1.4	 glutamate--glyoxylate aminotransferase	2.6.1.4	M00532	Photorespiration
ec:2.1.2.1	 glycine hydroxymethyltransferase	2.1.2.1	M00532	Photorespiration
ec:2.6.1.45	 serine-glyoxylate transaminase	2.6.1.45	M00532	Photorespiration
ec:1.1.1.29	 hydroxypyruvate reductase	1.1.1.29	M00532	Photorespiration
ec:2.7.1.31	 D-glycerate 3-kinase	2.7.1.31	M00532	Photorespiration
ec:1.13.11.15	 3,4-dihydroxyphenylacetate 2,3-dioxygenase	1.13.11.15	M00533	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate
ec:1.2.1.60	 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase	1.2.1.60	M00533	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate
ec:5.3.3.10	 5-carboxymethyl-2-hydroxymuconate isomerase	5.3.3.10	M00533	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate
ec:4.1.1.68	 5-oxopent-3-ene-1,2,5-tricarboxylate decarboxylase / 2-hydroxyhepta-2,4-diene-1,7-dioate isomerase	4.1.1.68	M00533	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate
ec:5.3.3.-	 5-oxopent-3-ene-1,2,5-tricarboxylate decarboxylase / 2-hydroxyhepta-2,4-diene-1,7-dioate isomerase	5.3.3.-	M00533	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate
ec:1.14.12.12	 nahA; naphthalene 1,2-dioxygenase	1.14.12.12	M00534	Naphthalene degradation, naphthalene => salicylate
ec:1.3.1.29	 nahB; cis-1,2-dihydro-1,2-dihydroxynaphthalene/dibenzothiophene dihydrodiol dehydrogenase	1.3.1.29	M00534	Naphthalene degradation, naphthalene => salicylate
ec:1.13.11.56	 1,2-dihydroxynaphthalene dioxygenase	1.13.11.56	M00534	Naphthalene degradation, naphthalene => salicylate
ec:5.99.1.4	 2-hydroxychromene-2-carboxylate isomerase	5.99.1.4	M00534	Naphthalene degradation, naphthalene => salicylate
ec:4.1.2.45	 trans-o-hydroxybenzylidenepyruvate hydratase-aldolase	4.1.2.45	M00534	Naphthalene degradation, naphthalene => salicylate
ec:1.2.1.65	 salicylaldehyde dehydrogenase	1.2.1.65	M00534	Naphthalene degradation, naphthalene => salicylate
ec:2.3.1.182	 cimA; D-citramalate synthase	2.3.1.182	M00535	Isoleucine biosynthesis, pyruvate => 2-oxobutanoate
ec:4.2.1.33	 leuCD; 3-isopropylmalate/(R)-2-methylmalate dehydratase	4.2.1.33	M00535	Isoleucine biosynthesis, pyruvate => 2-oxobutanoate
ec:4.2.1.35	 leuCD; 3-isopropylmalate/(R)-2-methylmalate dehydratase	4.2.1.35	M00535	Isoleucine biosynthesis, pyruvate => 2-oxobutanoate
ec:1.1.1.85	 leuB; 3-isopropylmalate dehydrogenase	1.1.1.85	M00535	Isoleucine biosynthesis, pyruvate => 2-oxobutanoate
ec:1.14.13.-	 xylM; xylene monooxygenase	1.14.13.-	M00537	Xylene degradation, xylene => methylbenzoate
ec:1.18.1.3	 xylene monooxygenase electron transfer component	1.18.1.3	M00537	Xylene degradation, xylene => methylbenzoate
ec:1.1.1.90	 E1.1.1.90; aryl-alcohol dehydrogenase	1.1.1.90	M00537	Xylene degradation, xylene => methylbenzoate
ec:1.2.1.28	 xylC; benzaldehyde dehydrogenase (NAD)	1.2.1.28	M00537	Xylene degradation, xylene => methylbenzoate
ec:1.14.13.-	 toluene monooxygenase system	1.14.13.-	M00538	Toluene degradation, toluene => benzoate
ec:1.1.1.90	 xylB; aryl-alcohol dehydrogenase	1.1.1.90	M00538	Toluene degradation, toluene => benzoate
ec:1.2.1.28	 xylC; benzaldehyde dehydrogenase (NAD)	1.2.1.28	M00538	Toluene degradation, toluene => benzoate
ec:1.14.12.25	 cmtA; p-cumate 2,3-dioxygenase	1.14.12.25	M00539	Cumate degradation, p-cumate => 2-oxopent-4-enoate + 2-methylpropanoate
ec:1.3.1.58	 cmtB; 2,3-dihydroxy-2,3-dihydro-p-cumate dehydrogenase	1.3.1.58	M00539	Cumate degradation, p-cumate => 2-oxopent-4-enoate + 2-methylpropanoate
ec:1.13.11.-	 cmtC; 2,3-dihydroxy-p-cumate-3,4-dioxygenase	1.13.11.-	M00539	Cumate degradation, p-cumate => 2-oxopent-4-enoate + 2-methylpropanoate
ec:4.1.1.-	 cmtD; HCOMODA decarboxylase	4.1.1.-	M00539	Cumate degradation, p-cumate => 2-oxopent-4-enoate + 2-methylpropanoate
ec:3.7.1.-	 cmtE; HOMODA hydrolase	3.7.1.-	M00539	Cumate degradation, p-cumate => 2-oxopent-4-enoate + 2-methylpropanoate
ec:6.2.1.-	 aliA; cyclohexanecarboxylate-CoA ligase	6.2.1.-	M00540	Benzoate degradation, cyclohexanecarboxylic acid =>pimeloyl-CoA
ec:1.3.99.-	 aliB; cyclohexanecarboxyl-CoA dehydrogenase	1.3.99.-	M00540	Benzoate degradation, cyclohexanecarboxylic acid =>pimeloyl-CoA
ec:4.2.1.-	 badK; cyclohex-1-ene-1-carboxyl-CoA hydratase	4.2.1.-	M00540	Benzoate degradation, cyclohexanecarboxylic acid =>pimeloyl-CoA
ec:1.1.1.-	 badH; 2-hydroxycyclohexanecarboxyl-CoA dehydrogenase	1.1.1.-	M00540	Benzoate degradation, cyclohexanecarboxylic acid =>pimeloyl-CoA
ec:3.1.2.-	 badI; 2-ketocyclohexanecarboxyl-CoA hydrolase	3.1.2.-	M00540	Benzoate degradation, cyclohexanecarboxylic acid =>pimeloyl-CoA
ec:1.3.7.8	 benzoyl-CoA reductase	1.3.7.8	M00541	Benzoyl-CoA degradation, benzoyl-CoA => 3-hydroxypimeloyl-CoA
ec:1.3.-.-	 benzoyl-CoA reductase	1.3.-.-	M00541	Benzoyl-CoA degradation, benzoyl-CoA => 3-hydroxypimeloyl-CoA
ec:4.2.1.100	 cyclohexa-1,5-dienecarbonyl-CoA hydratase	4.2.1.100	M00541	Benzoyl-CoA degradation, benzoyl-CoA => 3-hydroxypimeloyl-CoA
ec:1.1.1.368	 6-hydroxycyclohex-1-ene-1-carboxyl-CoA dehydrogenase	1.1.1.368	M00541	Benzoyl-CoA degradation, benzoyl-CoA => 3-hydroxypimeloyl-CoA
ec:3.7.1.21	 6-oxo-cyclohex-1-ene-carbonyl-CoA hydrolase	3.7.1.21	M00541	Benzoyl-CoA degradation, benzoyl-CoA => 3-hydroxypimeloyl-CoA
ec:3.6.3.14	 yscN; ATP synthase in type III secretion protein SctN	3.6.3.14	M00542	EHEC/EPEC pathogenicity signature, T3SS and effectors
ec:1.14.12.18	 biphenyl 2,3-dioxygenase	1.14.12.18	M00543	Biphenyl degradation, biphenyl => 2-oxopent-4-enoate + benzoate
ec:1.3.1.56	 cis-2,3-dihydrobiphenyl-2,3-diol dehydrogenase	1.3.1.56	M00543	Biphenyl degradation, biphenyl => 2-oxopent-4-enoate + benzoate
ec:1.13.11.39	 biphenyl-2,3-diol 1,2-dioxygenase	1.13.11.39	M00543	Biphenyl degradation, biphenyl => 2-oxopent-4-enoate + benzoate
ec:3.7.1.8	 2,6-dioxo-6-phenylhexa-3-enoate hydrolase	3.7.1.8	M00543	Biphenyl degradation, biphenyl => 2-oxopent-4-enoate + benzoate
ec:1.14.12.22	 carbazole 1,9a-dioxygenase	1.14.12.22	M00544	Carbazole degradation, carbazole => 2-oxopent-4-enoate + anthranilate
ec:1.13.11.-	 2'-aminobiphenyl-2,3-diol 1,2-dioxygenase	1.13.11.-	M00544	Carbazole degradation, carbazole => 2-oxopent-4-enoate + anthranilate
ec:3.7.1.13	 2-hydroxy-6-oxo-6-(2'-aminophenyl)hexa-2, 4-dienoate hydrolase	3.7.1.13	M00544	Carbazole degradation, carbazole => 2-oxopent-4-enoate + anthranilate
ec:1.14.12.19	 3-phenylpropionate/cinnamic acid dioxygenase	1.14.12.19	M00545	Trans-cinnamate degradation, trans-cinnamate => acetyl-CoA
ec:1.3.1.87	 2,3-dihydroxy-2,3-dihydrophenylpropionate dehydrogenase	1.3.1.87	M00545	Trans-cinnamate degradation, trans-cinnamate => acetyl-CoA
ec:1.14.13.127	 mhpA; 3-(3-hydroxy-phenyl)propionate hydroxylase	1.14.13.127	M00545	Trans-cinnamate degradation, trans-cinnamate => acetyl-CoA
ec:1.13.11.16	 2,3-dihydroxyphenylpropionate 1,2-dioxygenase	1.13.11.16	M00545	Trans-cinnamate degradation, trans-cinnamate => acetyl-CoA
ec:3.7.1.14	 2-hydroxy-6-ketonona-2,4-dienedioic acid hydrolase	3.7.1.14	M00545	Trans-cinnamate degradation, trans-cinnamate => acetyl-CoA
ec:4.2.1.80	 2-keto-4-pentenoate hydratase	4.2.1.80	M00545	Trans-cinnamate degradation, trans-cinnamate => acetyl-CoA
ec:4.1.3.39	 4-hydroxy 2-oxovalerate aldolase	4.1.3.39	M00545	Trans-cinnamate degradation, trans-cinnamate => acetyl-CoA
ec:1.2.1.10	 acetaldehyde dehydrogenase	1.2.1.10	M00545	Trans-cinnamate degradation, trans-cinnamate => acetyl-CoA
ec:1.17.1.4	 xanthine dehydrogenase	1.17.1.4	M00546	Purine degradation, xanthine => urea
ec:1.17.3.2	 xanthine dehydrogenase	1.17.3.2	M00546	Purine degradation, xanthine => urea
ec:1.7.3.3	 urate oxidase	1.7.3.3	M00546	Purine degradation, xanthine => urea
ec:1.14.13.113	 FAD-dependent urate hydroxylase	1.14.13.113	M00546	Purine degradation, xanthine => urea
ec:3.5.2.17	 5-hydroxyisourate hydrolase	3.5.2.17	M00546	Purine degradation, xanthine => urea
ec:4.1.1.97	 2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase	4.1.1.97	M00546	Purine degradation, xanthine => urea
ec:3.5.2.17	 5-hydroxyisourate hydrolase / 2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase	3.5.2.17	M00546	Purine degradation, xanthine => urea
ec:4.1.1.97	 5-hydroxyisourate hydrolase / 2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase	4.1.1.97	M00546	Purine degradation, xanthine => urea
ec:3.5.2.5	 allantoinase	3.5.2.5	M00546	Purine degradation, xanthine => urea
ec:3.5.3.4	 allantoicase	3.5.3.4	M00546	Purine degradation, xanthine => urea
ec:1.14.12.3	 benzene/toluene dioxygenase subunit alpha	1.14.12.3	M00547	Benzene/toluene degradation, benzene => catechol / toluene => 3-methylcatechol
ec:1.14.12.11	 benzene/toluene dioxygenase subunit alpha	1.14.12.11	M00547	Benzene/toluene degradation, benzene => catechol / toluene => 3-methylcatechol
ec:1.3.1.19	 cis-1,2-dihydrobenzene-1,2-diol dehydrogenase	1.3.1.19	M00547	Benzene/toluene degradation, benzene => catechol / toluene => 3-methylcatechol
ec:1.14.13.244	 dmpL; phenol 2-monooxygenase (NADH) P1/A1	1.14.13.244	M00548	Benzene degradation, benzene => catechol
ec:1.14.13.244	 dmpM; phenol 2-monooxygenase (NADH) P2/A2	1.14.13.244	M00548	Benzene degradation, benzene => catechol
ec:1.14.13.244	 dmpN; phenol 2-monooxygenase (NADH) P3/A3	1.14.13.244	M00548	Benzene degradation, benzene => catechol
ec:1.14.13.244	 dmpO; phenol 2-monooxygenase (NADH) P4/A4	1.14.13.244	M00548	Benzene degradation, benzene => catechol
ec:1.14.13.244	 dmpP; phenol 2-monooxygenase (NADH) P5/A5	1.14.13.244	M00548	Benzene degradation, benzene => catechol
ec:2.7.1.1	 hexokinase	2.7.1.1	M00549	Nucleotide sugar biosynthesis, glucose => UDP-glucose
ec:2.7.1.2	 glucokinase	2.7.1.2	M00549	Nucleotide sugar biosynthesis, glucose => UDP-glucose
ec:2.7.1.63	 polyphosphate glucokinase	2.7.1.63	M00549	Nucleotide sugar biosynthesis, glucose => UDP-glucose
ec:5.4.2.2	 phosphoglucomutase	5.4.2.2	M00549	Nucleotide sugar biosynthesis, glucose => UDP-glucose
ec:2.7.7.9	 UTP--glucose-1-phosphate uridylyltransferase	2.7.7.9	M00549	Nucleotide sugar biosynthesis, glucose => UDP-glucose
ec:2.7.7.64	 UDP-sugar pyrophosphorylase	2.7.7.64	M00549	Nucleotide sugar biosynthesis, glucose => UDP-glucose
ec:2.7.1.194	 PTS system, ascorbate-specific	2.7.1.194	M00550	Ascorbate degradation, ascorbate => D-xylulose-5P
ec:3.1.1.-	 L-ascorbate 6-phosphate lactonase	3.1.1.-	M00550	Ascorbate degradation, ascorbate => D-xylulose-5P
ec:4.1.1.85	 3-dehydro-L-gulonate-6-phosphate decarboxylase	4.1.1.85	M00550	Ascorbate degradation, ascorbate => D-xylulose-5P
ec:5.1.3.22	 L-ribulose-5-phosphate 3-epimerase	5.1.3.22	M00550	Ascorbate degradation, ascorbate => D-xylulose-5P
ec:5.1.3.4	 L-ribulose-5-phosphate 4-epimerase	5.1.3.4	M00550	Ascorbate degradation, ascorbate => D-xylulose-5P
ec:1.14.12.10	 benzoate/toluate 1,2-dioxygenase	1.14.12.10	M00551	Benzoate degradation, benzoate => catechol / methylbenzoate => methylcatechol
ec:1.14.12.-	 benzoate/toluate 1,2-dioxygenase	1.14.12.-	M00551	Benzoate degradation, benzoate => catechol / methylbenzoate => methylcatechol
ec:1.3.1.25	 1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate dehydrogenase	1.3.1.25	M00551	Benzoate degradation, benzoate => catechol / methylbenzoate => methylcatechol
ec:4.2.1.6	 galactonate dehydratase	4.2.1.6	M00552	D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P
ec:2.7.1.58	 2-dehydro-3-deoxygalactonokinase	2.7.1.58	M00552	D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P
ec:4.1.2.21	 2-dehydro-3-deoxyphosphogalactonate aldolase	4.1.2.21	M00552	D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P
ec:1.2.1.12	 glyceraldehyde 3-phosphate dehydrogenase	1.2.1.12	M00552	D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P
ec:2.7.2.3	 phosphoglycerate kinase	2.7.2.3	M00552	D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P
ec:2.7.1.6	 galactokinase	2.7.1.6	M00554	Nucleotide sugar biosynthesis, galactose => UDP-galactose
ec:2.7.7.12	 UDPglucose--hexose-1-phosphate uridylyltransferase	2.7.7.12	M00554	Nucleotide sugar biosynthesis, galactose => UDP-galactose
ec:1.1.99.1	 choline dehydrogenase	1.1.99.1	M00555	Betaine biosynthesis, choline => betaine
ec:1.14.15.7	 choline monooxygenase	1.14.15.7	M00555	Betaine biosynthesis, choline => betaine
ec:1.1.3.17	 choline oxidase	1.1.3.17	M00555	Betaine biosynthesis, choline => betaine
ec:1.2.1.8	 betaine-aldehyde dehydrogenase	1.2.1.8	M00555	Betaine biosynthesis, choline => betaine
ec:2.1.1.247	 mtbA; [methyl-Co(III) methylamine-specific corrinoid protein]:coenzyme M methyltransferase	2.1.1.247	M00563	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane
ec:2.1.1.248	 mtmB; methylamine---corrinoid protein Co-methyltransferase	2.1.1.248	M00563	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane
ec:2.1.1.249	 mtbB; dimethylamine---corrinoid protein Co-methyltransferase	2.1.1.249	M00563	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane
ec:2.1.1.250	 mttB; trimethylamine---corrinoid protein Co-methyltransferase	2.1.1.250	M00563	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane
ec:2.8.4.1	 methyl-coenzyme M reductase	2.8.4.1	M00563	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane
ec:1.8.7.3	 heterodisulfide reductase 1	1.8.7.3	M00563	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane
ec:1.8.7.3	 heterodisulfide reductase 2	1.8.7.3	M00563	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane
ec:1.8.98.4	 heterodisulfide reductase 2	1.8.98.4	M00563	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane
ec:1.8.98.5	 heterodisulfide reductase 2	1.8.98.5	M00563	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane
ec:1.8.98.6	 heterodisulfide reductase 2	1.8.98.6	M00563	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane
ec:1.8.98.1	 heterodisulfide reductase	1.8.98.1	M00563	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane
ec:1.8.98.5	 F420-non-reducing hydrogenase	1.8.98.5	M00563	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane
ec:1.8.98.5	 F420-non-reducing hydrogenase iron-sulfur subunit	1.8.98.5	M00563	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane
ec:1.8.98.6	 F420-non-reducing hydrogenase iron-sulfur subunit	1.8.98.6	M00563	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane
ec:1.8.98.6	 formate dehydrogenase (coenzyme F420)	1.8.98.6	M00563	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane
ec:2.7.7.27	 glgC; glucose-1-phosphate adenylyltransferase	2.7.7.27	M00565	Trehalose biosynthesis, D-glucose 1P => trehalose
ec:2.4.1.21	 starch synthase	2.4.1.21	M00565	Trehalose biosynthesis, D-glucose 1P => trehalose
ec:2.4.1.18	 1,4-alpha-glucan branching enzyme	2.4.1.18	M00565	Trehalose biosynthesis, D-glucose 1P => trehalose
ec:3.2.1.68	 ISA; isoamylase	3.2.1.68	M00565	Trehalose biosynthesis, D-glucose 1P => trehalose
ec:5.4.99.15	 treY; (1->4)-alpha-D-glucan 1-alpha-D-glucosylmutase	5.4.99.15	M00565	Trehalose biosynthesis, D-glucose 1P => trehalose
ec:3.2.1.141	 treZ; maltooligosyltrehalose trehalohydrolase	3.2.1.141	M00565	Trehalose biosynthesis, D-glucose 1P => trehalose
ec:1.2.99.5	formylmethanofuran dehydrogenase	1.2.99.5	M00567	Methanogenesis, CO2 => methane
ec:2.3.1.101	 formylmethanofuran--tetrahydromethanopterin N-formyltransferase	2.3.1.101	M00567	Methanogenesis, CO2 => methane
ec:3.5.4.27	 methenyltetrahydromethanopterin cyclohydrolase	3.5.4.27	M00567	Methanogenesis, CO2 => methane
ec:1.5.99.9	 methylenetetrahydromethanopterin dehydrogenase	1.5.99.9	M00567	Methanogenesis, CO2 => methane
ec:1.12.98.2	 5,10-methenyltetrahydromethanopterin hydrogenase	1.12.98.2	M00567	Methanogenesis, CO2 => methane
ec:1.5.99.11	 coenzyme F420-dependent N5,N10-methenyltetrahydromethanopterin reductase	1.5.99.11	M00567	Methanogenesis, CO2 => methane
