enzyme	enzyme_name	ec	module	module_name
ec:1.1.1.37	 malate dehydrogenase [EC:1.1.1.37] [RN:R00342]	1.1.1.37	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)
ec:4.2.1.2	 fumarate hydratase [EC:4.2.1.2] [RN:R01082]	4.2.1.2	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)
ec:1.3.5.1	 succinate dehydrogenase / fumarate reductase [EC:1.3.5.1 1.3.5.4] [RN:R02164]	1.3.5.1	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)
ec:1.3.5.4	 succinate dehydrogenase / fumarate reductase [EC:1.3.5.1 1.3.5.4] [RN:R02164]	1.3.5.4	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)
ec:1.3.1.6	 NADH-dependent fumarate reductase [EC:1.3.1.6] [RN:R00402]	1.3.1.6	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)
ec:6.2.1.5	 succinyl-CoA synthetase [EC:6.2.1.5] [RN:R00405]	6.2.1.5	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)
ec:1.2.7.3	 2-oxoglutarate:ferredoxin oxidoreductase [EC:1.2.7.3] [RN:R01197]	1.2.7.3	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)
ec:1.1.1.42	 isocitrate dehydrogenase [EC:1.1.1.42] [RN:R00267]	1.1.1.42	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)
ec:4.2.1.3	 aconitate hydratase [EC:4.2.1.3] [RN:R01900 R01325]	4.2.1.3	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)
ec:2.3.3.8	 ATP-citrate lyase [EC:2.3.3.8] [RN:R00352]	2.3.3.8	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)
ec:6.2.1.18	 citryl-CoA synthetase [EC:6.2.1.18] [RN:R01322]	6.2.1.18	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)
ec:4.1.3.34	 citryl-CoA lyase [EC:4.1.3.34] [RN:R00354]	4.1.3.34	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)
ec:1.14.18.3	 methane/ammonia monooxygenase [EC:1.14.18.3] [RN:R09518]	1.14.18.3	M00174	Methane oxidation, methanotroph, methane => formaldehyde
ec:1.14.13.25	 methane monooxygenase component A [EC:1.14.13.25] [RN:R01142]	1.14.13.25	M00174	Methane oxidation, methanotroph, methane => formaldehyde
ec:1.14.13.25	 methane monooxygenase component C [EC:1.14.13.25] [RN:R01142]	1.14.13.25	M00174	Methane oxidation, methanotroph, methane => formaldehyde
ec:1.1.2.7	 methanol dehydrogenase [EC:1.1.2.7] [RN:R01146]	1.1.2.7	M00174	Methane oxidation, methanotroph, methane => formaldehyde
ec:1.1.2.10	 lanthanide-dependent methanol dehydrogenase [EC:1.1.2.10] [RN:R01146]	1.1.2.10	M00174	Methane oxidation, methanotroph, methane => formaldehyde
ec:1.18.6.1	 nitrogenase molybdenum-iron protein [EC:1.18.6.1] [RN:R05185]	1.18.6.1	M00175	Nitrogen fixation, nitrogen => ammonia
ec:1.18.6.1	 nitrogenase delta subunit [EC:1.18.6.1] [RN:R05185]	1.18.6.1	M00175	Nitrogen fixation, nitrogen => ammonia
ec:1.18.6.2	 vanadium-dependent nitrogenase [EC:1.18.6.2] [RN:R12084]	1.18.6.2	M00175	Nitrogen fixation, nitrogen => ammonia
ec:1.18.6.2	 vanadium nitrogenase delta subunit [EC:1.18.6.2] [RN:R12084]	1.18.6.2	M00175	Nitrogen fixation, nitrogen => ammonia
ec:2.7.7.4	 sulfate adenylyltransferase [EC:2.7.7.4] [RN:R00529]	2.7.7.4	M00176	Assimilatory sulfate reduction, sulfate => H2S
ec:2.7.1.25	 adenylylsulfate kinase [EC:2.7.1.25] [RN:R00509]	2.7.1.25	M00176	Assimilatory sulfate reduction, sulfate => H2S
ec:1.8.4.8	 phosphoadenosine phosphosulfate reductase [EC:1.8.4.8] [RN:R02021]	1.8.4.8	M00176	Assimilatory sulfate reduction, sulfate => H2S
ec:1.8.1.2	 sulfite reductase (NADPH) [EC:1.8.1.2] [RN:R00858]	1.8.1.2	M00176	Assimilatory sulfate reduction, sulfate => H2S
ec:1.8.7.1	 sulfite reductase (ferredoxin) [EC:1.8.7.1] [RN:R00859]	1.8.7.1	M00176	Assimilatory sulfate reduction, sulfate => H2S
ec:1.2.4.1	 pyruvate dehydrogenase complex [EC:1.2.4.1 2.3.1.12 1.8.1.4] [RN:R00209]	1.2.4.1	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
ec:2.3.1.12	 pyruvate dehydrogenase complex [EC:1.2.4.1 2.3.1.12 1.8.1.4] [RN:R00209]	2.3.1.12	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
ec:1.8.1.4	 pyruvate dehydrogenase complex [EC:1.2.4.1 2.3.1.12 1.8.1.4] [RN:R00209]	1.8.1.4	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
ec:1.2.7.1	 pyruvate:ferredoxin oxidoreductase [EC:1.2.7.1] [RN:R01196]	1.2.7.1	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
ec:4.2.1.140	 gluconate dehydratase [EC:4.2.1.140] [RN:R01538]	4.2.1.140	M00308	Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P
ec:2.7.1.45	 2-dehydro-3-deoxygluconokinase [EC:2.7.1.45] [RN:R01541]	2.7.1.45	M00308	Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P
ec:4.1.2.14	 2-dehydro-3-deoxyphosphogluconate aldolase [EC:4.1.2.14] [RN:R05605]	4.1.2.14	M00308	Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P
ec:1.2.1.12	 glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12] [RN:R01061]	1.2.1.12	M00308	Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P
ec:2.7.2.3	 phosphoglycerate kinase [EC:2.7.2.3] [RN:R01512]	2.7.2.3	M00308	Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P
ec:1.2.1.9	 glyceraldehyde-3-phosphate dehydrogenase (NADP+) [EC:1.2.1.9] [RN:R01058]	1.2.1.9	M00308	Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P
ec:1.2.1.90	 glyceraldehyde-3-phosphate dehydrogenase [NAD(P)+] [EC:1.2.1.90] [RN:R01058 R10860]	1.2.1.90	M00308	Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P
ec:4.2.1.140	 gluconate/galactonate dehydratase [EC:4.2.1.140] [RN:R01538 R03033]	4.2.1.140	M00309	Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate
ec:4.1.2.55	 2-dehydro-3-deoxy-phosphogluconate/2-dehydro-3-deoxy-6-phosphogalactonate aldolase [EC:4.1.2.55] [RN:R08570 R10616]	4.1.2.55	M00309	Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate
ec:4.1.2.51	 2-dehydro-3-deoxy-D-gluconate aldolase [EC:4.1.2.51] [RN:R08570 R10616]	4.1.2.51	M00309	Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate
ec:1.2.99.8	 glyceraldehyde dehydrogenase large subunit [EC:1.2.99.8] [RN:R10324]	1.2.99.8	M00309	Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate
ec:1.2.1.89	 glyceraldehyde dehydrogenase [EC:1.2.1.89] [RN:R10615]	1.2.1.89	M00309	Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate
ec:1.2.7.5	 aldehyde:ferredoxin oxidoreductase [EC:1.2.7.5] [RN:R08571]	1.2.7.5	M00309	Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate
ec:4.2.1.22	 cystathionine beta-synthase [EC:4.2.1.22] [RN:R01290]	4.2.1.22	M00338	Cysteine biosynthesis, homocysteine + serine => cysteine
ec:4.4.1.1	 cystathionine gamma-lyase [EC:4.4.1.1] [RN:R01001]	4.4.1.1	M00338	Cysteine biosynthesis, homocysteine + serine => cysteine
ec:2.2.1.3	 dihydroxyacetone synthase [EC:2.2.1.3] [RN:R01440]	2.2.1.3	M00344	Formaldehyde assimilation, xylulose monophosphate pathway
ec:2.7.1.29	 dihydroxyacetone kinase [EC:2.7.1.29] [RN:R01011]	2.7.1.29	M00344	Formaldehyde assimilation, xylulose monophosphate pathway
ec:4.1.2.13	 fructose-bisphosphate aldolase, class II [EC:4.1.2.13] [RN:R01068]	4.1.2.13	M00344	Formaldehyde assimilation, xylulose monophosphate pathway
ec:3.1.3.11	 fructose-1,6-bisphosphatase I [EC:3.1.3.11] [RN:R00762]	3.1.3.11	M00344	Formaldehyde assimilation, xylulose monophosphate pathway
ec:4.1.2.43	 3-hexulose-6-phosphate synthase [EC:4.1.2.43] [RN:R05338]	4.1.2.43	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
ec:5.3.1.27	 6-phospho-3-hexuloisomerase [EC:5.3.1.27] [RN:R05339 R09780]	5.3.1.27	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
ec:2.7.1.11	 6-phosphofructokinase [EC:2.7.1.11] [RN:R00756 R04779]	2.7.1.11	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
ec:4.1.2.13	 fructose-bisphosphate aldolase, class II [EC:4.1.2.13] [RN:R01068 R01070]	4.1.2.13	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
ec:2.1.2.1	 glycine hydroxymethyltransferase [EC:2.1.2.1] [RN:R00945]	2.1.2.1	M00346	Formaldehyde assimilation, serine pathway
ec:2.6.1.45	 serine--glyoxylate transaminase [EC:2.6.1.45] [RN:R00588]	2.6.1.45	M00346	Formaldehyde assimilation, serine pathway
ec:1.1.1.29	 glycerate dehydrogenase [EC:1.1.1.29] [RN:R01388]	1.1.1.29	M00346	Formaldehyde assimilation, serine pathway
ec:2.7.1.165	 glycerate 2-kinase [EC:2.7.1.165] [RN:R08572]	2.7.1.165	M00346	Formaldehyde assimilation, serine pathway
ec:4.2.1.11	 enolase [EC:4.2.1.11] [RN:R00658]	4.2.1.11	M00346	Formaldehyde assimilation, serine pathway
ec:4.1.1.31	 phosphoenolpyruvate carboxylase [EC:4.1.1.31] [RN:R00345]	4.1.1.31	M00346	Formaldehyde assimilation, serine pathway
ec:1.1.1.37	 malate dehydrogenase [EC:1.1.1.37] [RN:R00342]	1.1.1.37	M00346	Formaldehyde assimilation, serine pathway
ec:6.2.1.9	 malate-CoA ligase [EC:6.2.1.9] [RN:R01256]	6.2.1.9	M00346	Formaldehyde assimilation, serine pathway
ec:4.1.3.24	 malyl-CoA lyase [EC:4.1.3.24] [RN:R00473]	4.1.3.24	M00346	Formaldehyde assimilation, serine pathway
ec:2.1.1.246	 [methyl-Co(III) methanol-specific corrinoid protein]:coenzyme M methyltransferase [EC:2.1.1.246] [RN:R09098]	2.1.1.246	M00356	Methanogenesis, methanol => methane
ec:2.1.1.90	 methanol---5-hydroxybenzimidazolylcobamide Co-methyltransferase [EC:2.1.1.90] [RN:R09098]	2.1.1.90	M00356	Methanogenesis, methanol => methane
ec:2.8.4.1	 methyl-coenzyme M reductase [EC:2.8.4.1] [RN:R04541]	2.8.4.1	M00356	Methanogenesis, methanol => methane
ec:1.8.7.3	 heterodisulfide reductase 1 [EC:1.8.7.3] [RN:R11931]	1.8.7.3	M00356	Methanogenesis, methanol => methane
ec:1.8.7.3	 heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944]	1.8.7.3	M00356	Methanogenesis, methanol => methane
ec:1.8.98.4	 heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944]	1.8.98.4	M00356	Methanogenesis, methanol => methane
ec:1.8.98.5	 heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944]	1.8.98.5	M00356	Methanogenesis, methanol => methane
ec:1.8.98.6	 heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944]	1.8.98.6	M00356	Methanogenesis, methanol => methane
ec:1.8.98.1	 heterodisulfide reductase [EC:1.8.98.1] [RN:R04540]	1.8.98.1	M00356	Methanogenesis, methanol => methane
ec:1.8.98.5	 F420-non-reducing hydrogenase [EC:1.8.98.5] [RN:R11943]	1.8.98.5	M00356	Methanogenesis, methanol => methane
ec:1.8.98.5	 F420-non-reducing hydrogenase iron-sulfur subunit [EC:1.8.98.5 1.8.98.6] [RN:R11943 R11944]	1.8.98.5	M00356	Methanogenesis, methanol => methane
ec:1.8.98.6	 F420-non-reducing hydrogenase iron-sulfur subunit [EC:1.8.98.5 1.8.98.6] [RN:R11943 R11944]	1.8.98.6	M00356	Methanogenesis, methanol => methane
ec:1.8.98.6	 formate dehydrogenase (coenzyme F420) [EC:1.8.98.6] [RN:R11944]	1.8.98.6	M00356	Methanogenesis, methanol => methane
ec:2.7.2.1	 acetate kinase [EC:2.7.2.1] [RN:R00315]	2.7.2.1	M00357	Methanogenesis, acetate => methane
ec:2.3.1.8	 phosphate acetyltransferase [EC:2.3.1.8] [RN:R00230]	2.3.1.8	M00357	Methanogenesis, acetate => methane
ec:6.2.1.1	 acetyl-CoA synthetase [EC:6.2.1.1] [RN:R00235]	6.2.1.1	M00357	Methanogenesis, acetate => methane
ec:2.3.1.-	 acetyl-CoA decarbonylase/synthase complex [EC:2.3.1.-] [RN:R09096]	2.3.1.-	M00357	Methanogenesis, acetate => methane
ec:2.1.1.86	 tetrahydromethanopterin S-methyltransferase [EC:2.1.1.86] [RN:R04347]	2.1.1.86	M00357	Methanogenesis, acetate => methane
ec:2.8.4.1	 methyl-coenzyme M reductase [EC:2.8.4.1] [RN:R04541]	2.8.4.1	M00357	Methanogenesis, acetate => methane
ec:1.8.7.3	 heterodisulfide reductase 1 [EC:1.8.7.3] [RN:R11931]	1.8.7.3	M00357	Methanogenesis, acetate => methane
ec:1.8.7.3	 heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944]	1.8.7.3	M00357	Methanogenesis, acetate => methane
ec:1.8.98.4	 heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944]	1.8.98.4	M00357	Methanogenesis, acetate => methane
ec:1.8.98.5	 heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944]	1.8.98.5	M00357	Methanogenesis, acetate => methane
ec:1.8.98.6	 heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944]	1.8.98.6	M00357	Methanogenesis, acetate => methane
ec:1.8.98.1	 heterodisulfide reductase [EC:1.8.98.1] [RN:R04540]	1.8.98.1	M00357	Methanogenesis, acetate => methane
ec:1.8.98.5	 F420-non-reducing hydrogenase [EC:1.8.98.5] [RN:R11943]	1.8.98.5	M00357	Methanogenesis, acetate => methane
ec:1.8.98.5	 F420-non-reducing hydrogenase iron-sulfur subunit [EC:1.8.98.5 1.8.98.6] [RN:R11943 R11944]	1.8.98.5	M00357	Methanogenesis, acetate => methane
ec:1.8.98.6	 F420-non-reducing hydrogenase iron-sulfur subunit [EC:1.8.98.5 1.8.98.6] [RN:R11943 R11944]	1.8.98.6	M00357	Methanogenesis, acetate => methane
ec:1.8.98.6	 formate dehydrogenase (coenzyme F420) [EC:1.8.98.6] [RN:R11944]	1.8.98.6	M00357	Methanogenesis, acetate => methane
ec:4.4.1.19	 phosphosulfolactate synthase [EC:4.4.1.19] [RN:R07476]	4.4.1.19	M00358	Coenzyme M biosynthesis
ec:3.1.3.71	 2-phosphosulfolactate phosphatase [EC:3.1.3.71] [RN:R05789]	3.1.3.71	M00358	Coenzyme M biosynthesis
ec:1.1.1.337	 L-2-hydroxycarboxylate dehydrogenase (NAD+) [EC:1.1.1.337] [RN:R07136]	1.1.1.337	M00358	Coenzyme M biosynthesis
ec:4.1.1.79	 sulfopyruvate decarboxylase [EC:4.1.1.79] [RN:R05774]	4.1.1.79	M00358	Coenzyme M biosynthesis
ec:5.3.3.2	 IPP <-> DMPP [EC:5.3.3.2] [RN:R01123]	5.3.3.2	M00364	C10-C20 isoprenoid biosynthesis, bacteria
ec:2.5.1.1	 DMPP -> GPP -> FPP [EC:2.5.1.1 2.5.1.10] [RN:R01658 R02003]	2.5.1.1	M00364	C10-C20 isoprenoid biosynthesis, bacteria
ec:2.5.1.10	 DMPP -> GPP -> FPP [EC:2.5.1.1 2.5.1.10] [RN:R01658 R02003]	2.5.1.10	M00364	C10-C20 isoprenoid biosynthesis, bacteria
ec:2.5.1.1	 DMPP -> GPP -> FPP -> GGPP [EC:2.5.1.1 2.5.1.10 2.5.1.29] [RN:R01658 R02003 R02061]	2.5.1.1	M00364	C10-C20 isoprenoid biosynthesis, bacteria
ec:2.5.1.10	 DMPP -> GPP -> FPP -> GGPP [EC:2.5.1.1 2.5.1.10 2.5.1.29] [RN:R01658 R02003 R02061]	2.5.1.10	M00364	C10-C20 isoprenoid biosynthesis, bacteria
ec:2.5.1.29	 DMPP -> GPP -> FPP -> GGPP [EC:2.5.1.1 2.5.1.10 2.5.1.29] [RN:R01658 R02003 R02061]	2.5.1.29	M00364	C10-C20 isoprenoid biosynthesis, bacteria
ec:5.3.3.2	 IPP <-> DMPP [EC:5.3.3.2] [RN:R01123]	5.3.3.2	M00365	C10-C20 isoprenoid biosynthesis, archaea
ec:2.5.1.1	 DMPP -> GPP -> FPP -> GGPP [EC:2.5.1.1 2.5.1.10 2.5.1.29] [RN:R01658 R02003 R02061]	2.5.1.1	M00365	C10-C20 isoprenoid biosynthesis, archaea
ec:2.5.1.10	 DMPP -> GPP -> FPP -> GGPP [EC:2.5.1.1 2.5.1.10 2.5.1.29] [RN:R01658 R02003 R02061]	2.5.1.10	M00365	C10-C20 isoprenoid biosynthesis, archaea
ec:2.5.1.29	 DMPP -> GPP -> FPP -> GGPP [EC:2.5.1.1 2.5.1.10 2.5.1.29] [RN:R01658 R02003 R02061]	2.5.1.29	M00365	C10-C20 isoprenoid biosynthesis, archaea
ec:5.3.3.2	 IPP <-> DMPP [EC:5.3.3.2] [RN:R01123]	5.3.3.2	M00366	C10-C20 isoprenoid biosynthesis, plants
ec:2.5.1.1	 DMPP -> GPP [EC:2.5.1.1] [RN:R01658]	2.5.1.1	M00366	C10-C20 isoprenoid biosynthesis, plants
ec:2.5.1.1	 DMPP -> GPP -> FPP [EC:2.5.1.1 2.5.1.10] [RN:R01658 R02003]	2.5.1.1	M00366	C10-C20 isoprenoid biosynthesis, plants
ec:2.5.1.10	 DMPP -> GPP -> FPP [EC:2.5.1.1 2.5.1.10] [RN:R01658 R02003]	2.5.1.10	M00366	C10-C20 isoprenoid biosynthesis, plants
ec:2.5.1.1	 DMPP -> GPP -> FPP -> GGPP [EC:2.5.1.1 2.5.1.10 2.5.1.29] [RN:R01658 R02003 R02061]	2.5.1.1	M00366	C10-C20 isoprenoid biosynthesis, plants
ec:2.5.1.10	 DMPP -> GPP -> FPP -> GGPP [EC:2.5.1.1 2.5.1.10 2.5.1.29] [RN:R01658 R02003 R02061]	2.5.1.10	M00366	C10-C20 isoprenoid biosynthesis, plants
ec:2.5.1.29	 DMPP -> GPP -> FPP -> GGPP [EC:2.5.1.1 2.5.1.10 2.5.1.29] [RN:R01658 R02003 R02061]	2.5.1.29	M00366	C10-C20 isoprenoid biosynthesis, plants
ec:5.3.3.2	 IPP <-> DMPP [EC:5.3.3.2] [RN:R01123]	5.3.3.2	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
ec:2.5.1.1	 DMPP -> GPP -> FPP [EC:2.5.1.1 2.5.1.10] [RN:R01658 R02003]	2.5.1.1	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
ec:2.5.1.10	 DMPP -> GPP -> FPP [EC:2.5.1.1 2.5.1.10] [RN:R01658 R02003]	2.5.1.10	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
ec:2.5.1.1	 DMPP -> GPP -> FPP -> GGPP [EC:2.5.1.1 2.5.1.10 2.5.1.29] [RN:R01658 R02003 R02061]	2.5.1.1	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
ec:2.5.1.10	 DMPP -> GPP -> FPP -> GGPP [EC:2.5.1.1 2.5.1.10 2.5.1.29] [RN:R01658 R02003 R02061]	2.5.1.10	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
ec:2.5.1.29	 DMPP -> GPP -> FPP -> GGPP [EC:2.5.1.1 2.5.1.10 2.5.1.29] [RN:R01658 R02003 R02061]	2.5.1.29	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
ec:2.5.1.6	 S-adenosylmethionine synthetase [EC:2.5.1.6] [RN:R00177]	2.5.1.6	M00368	Ethylene biosynthesis, methionine => ethylene
ec:4.4.1.14	 1-aminocyclopropane-1-carboxylate synthase [EC:4.4.1.14] [RN:R00179]	4.4.1.14	M00368	Ethylene biosynthesis, methionine => ethylene
ec:1.14.17.4	 aminocyclopropanecarboxylate oxidase [EC:1.14.17.4] [RN:R07214]	1.14.17.4	M00368	Ethylene biosynthesis, methionine => ethylene
ec:1.14.14.36	 tyrosine N-monooxygenase [EC:1.14.14.36] [RN:R00730 R04460 R07190]	1.14.14.36	M00369	Cyanogenic glycoside biosynthesis, tyrosine => dhurrin
ec:1.14.14.37	 4-hydroxyphenylacetaldehyde oxime monooxygenase [EC:1.14.14.37] [RN:R05728]	1.14.14.37	M00369	Cyanogenic glycoside biosynthesis, tyrosine => dhurrin
ec:2.4.1.85	 cyanohydrin beta-glucosyltransferase [EC:2.4.1.85] [RN:R04296]	2.4.1.85	M00369	Cyanogenic glycoside biosynthesis, tyrosine => dhurrin
ec:1.14.14.156	 tryptophan N-monooxygenase [EC:1.14.14.156] [RN:R08160]	1.14.14.156	M00370	Glucosinolate biosynthesis, tryptophan => glucobrassicin
ec:1.14.14.45	 aromatic aldoxime N-monooxygenase [EC:1.14.14.45] [RN:R08168]	1.14.14.45	M00370	Glucosinolate biosynthesis, tryptophan => glucobrassicin
ec:4.4.1.-	 S-alkyl-thiohydroximate lyase SUR1 [EC:4.4.1.-] [RN:R08170]	4.4.1.-	M00370	Glucosinolate biosynthesis, tryptophan => glucobrassicin
ec:2.4.1.195	 N-hydroxythioamide S-beta-glucosyltransferase [EC:2.4.1.195] [RN:R08164]	2.4.1.195	M00370	Glucosinolate biosynthesis, tryptophan => glucobrassicin
ec:2.8.2.24	 aromatic desulfoglucosinolate sulfotransferase [EC:2.8.2.24] [RN:R08167]	2.8.2.24	M00370	Glucosinolate biosynthesis, tryptophan => glucobrassicin
ec:1.14.13.-	 steroid 22-alpha-hydroxylase [EC:1.14.13.-] [RN:R07445]	1.14.13.-	M00371	Castasterone biosynthesis, campesterol => castasterone
ec:1.14.-.-	 cytochrome P450, family 90, subfamily A, polypeptide 1 [EC:1.14.-.-] [RN:R07446]	1.14.-.-	M00371	Castasterone biosynthesis, campesterol => castasterone
ec:1.3.1.22	 probable steroid reductase DET2 [EC:1.3.1.22] [RN:R07447]	1.3.1.22	M00371	Castasterone biosynthesis, campesterol => castasterone
ec:1.14.14.147	 3-epi-6-deoxocathasterone 23-monooxygenase [EC:1.14.14.147] [RN:R07791]	1.14.14.147	M00371	Castasterone biosynthesis, campesterol => castasterone
ec:1.14.-.-	 cytochrome P450, family 85, subfamily A, polypeptide 1 / 2 [EC:1.14.-.-] [RN:R07450 R07451]	1.14.-.-	M00371	Castasterone biosynthesis, campesterol => castasterone
ec:1.14.15.24	 beta-carotene hydroxylase [EC:1.14.15.24 1.14.-.-] [RN:R07558 R07559]	1.14.15.24	M00372	Abscisic acid biosynthesis, beta-carotene => abscisic acid
ec:1.14.-.-	 beta-carotene hydroxylase [EC:1.14.15.24 1.14.-.-] [RN:R07558 R07559]	1.14.-.-	M00372	Abscisic acid biosynthesis, beta-carotene => abscisic acid
ec:1.14.13.90	 zeaxanthin epoxidase [EC:1.14.13.90] [RN:R06946 R06947]	1.14.13.90	M00372	Abscisic acid biosynthesis, beta-carotene => abscisic acid
ec:5.3.99.9	 NSY; neoxanthin synthase [EC:5.3.99.9] [RN:R06948]	5.3.99.9	M00372	Abscisic acid biosynthesis, beta-carotene => abscisic acid
ec:1.13.11.51	 9-cis-epoxycarotenoid dioxygenase [EC:1.13.11.51] [RN:R06953 R06952]	1.13.11.51	M00372	Abscisic acid biosynthesis, beta-carotene => abscisic acid
ec:1.1.1.288	 xanthoxin dehydrogenase [EC:1.1.1.288] [RN:R06954]	1.1.1.288	M00372	Abscisic acid biosynthesis, beta-carotene => abscisic acid
ec:1.2.3.14	 abscisic-aldehyde oxidase [EC:1.2.3.14] [RN:R06957]	1.2.3.14	M00372	Abscisic acid biosynthesis, beta-carotene => abscisic acid
ec:2.3.1.9	 acetyl-CoA C-acetyltransferase [EC:2.3.1.9] [RN:R00238]	2.3.1.9	M00373	Ethylmalonyl pathway
ec:1.1.1.36	 acetoacetyl-CoA reductase [EC:1.1.1.36] [RN:R01977]	1.1.1.36	M00373	Ethylmalonyl pathway
ec:4.2.1.55	 3-hydroxybutyryl-CoA dehydratase [EC:4.2.1.55] [RN:R03027]	4.2.1.55	M00373	Ethylmalonyl pathway
ec:1.3.1.85	 crotonyl-CoA carboxylase/reductase [EC:1.3.1.85] [RN:R09291]	1.3.1.85	M00373	Ethylmalonyl pathway
ec:5.4.99.63	 ethylmalonyl-CoA mutase [EC:5.4.99.63] [RN:R09292]	5.4.99.63	M00373	Ethylmalonyl pathway
ec:1.3.8.12	 (2S)-methylsuccinyl-CoA dehydrogenase [EC:1.3.8.12] [RN:R09293]	1.3.8.12	M00373	Ethylmalonyl pathway
ec:4.2.1.148	 2-methylfumaryl-CoA hydratase [EC:4.2.1.148] [RN:R05076]	4.2.1.148	M00373	Ethylmalonyl pathway
ec:4.1.3.24	 malyl-CoA lyase [EC:4.1.3.24] [RN:R00934 R00473]	4.1.3.24	M00373	Ethylmalonyl pathway
ec:6.4.1.3	 propionyl-CoA carboxylase [EC:6.4.1.3] [RN:R01859]	6.4.1.3	M00373	Ethylmalonyl pathway
ec:5.1.99.1	 methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1] [RN:R02765 R09979]	5.1.99.1	M00373	Ethylmalonyl pathway
ec:5.4.99.2	 methylmalonyl-CoA mutase [EC:5.4.99.2] [RN:R00833]	5.4.99.2	M00373	Ethylmalonyl pathway
ec:1.2.7.1	 pyruvate ferredoxin oxidoreductase [EC:1.2.7.1] [RN:R01196]	1.2.7.1	M00374	Dicarboxylate-hydroxybutyrate cycle
ec:2.7.9.2	 pyruvate, water dikinase [EC:2.7.9.2] [RN:R00199]	2.7.9.2	M00374	Dicarboxylate-hydroxybutyrate cycle
ec:4.1.1.31	 phosphoenolpyruvate carboxylase [EC:4.1.1.31] [RN:R00345]	4.1.1.31	M00374	Dicarboxylate-hydroxybutyrate cycle
ec:1.1.1.37	 malate dehydrogenase [EC:1.1.1.37] [RN:R00342]	1.1.1.37	M00374	Dicarboxylate-hydroxybutyrate cycle
ec:4.2.1.2	 fumarate hydratase [EC:4.2.1.2] [RN:R01082]	4.2.1.2	M00374	Dicarboxylate-hydroxybutyrate cycle
